,id,name,accepted,submission,difficulty,link,website,upvotes,comments
836,3495,The Nobel Thief,2,6, ,https://www.spoj.com/problems/NBLTHIEF,spoj,0,0
837,3505,Prime Number Theorem,428,1527,Difficulty: Implementation 14/50 Concept 13/50,https://www.spoj.com/problems/CPRIME,spoj,25,8
838,3533,Game on board,10,28, ,https://www.spoj.com/problems/BGAME,spoj,0,0
839,3543,Matrica,20,53, ,https://www.spoj.com/problems/MATRICA,spoj,0,0
840,3544,Binary Search Tree,123,595,Difficulty: Implementation 11/50 Concept 20/50,https://www.spoj.com/problems/BST,spoj,6,2
841,3545,Najkraci,52,182,Difficulty: Implementation 28/50 Concept 34/50,https://www.spoj.com/problems/NAJKRACI,spoj,6,2
842,3565,Choosing Gloves,19,84,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/GLOVE,spoj,3,1
843,3576,Boy Scouts,39,140,Difficulty: Implementation 21/50 Concept 30/50,https://www.spoj.com/problems/BOYSCOUT,spoj,3,1
844,3577,Parity,15,77,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/PARITY,spoj,3,1
845,3578,Hashing,4,39,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/HASH,spoj,1,0
846,3579,Disjoint Paths,64,312,Difficulty: Implementation 24/50 Concept 27/50,https://www.spoj.com/problems/DISJPATH,spoj,4,1
847,3581,Tree Similarity,12,25,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/TREESIM,spoj,1,0
848,3582,Restaurant Tab,6,24, ,https://www.spoj.com/problems/RSTAURNT,spoj,0,0
849,3587,Prime Again,138,846,Difficulty: Implementation 20/50 Concept 15/50,https://www.spoj.com/problems/PAGAIN,spoj,11,3
850,3591,Patting Heads  ,228,648,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/PATHEADS,spoj,3,1
851,3605,Minimum Rotations,172,908,Difficulty: Implementation 15/50 Concept 21/50,https://www.spoj.com/problems/MINMOVE,spoj,15,5
852,3638,Word Counting,553,2629,Difficulty: Implementation 10/50 Concept 6/50,https://www.spoj.com/problems/WORDCNT,spoj,7,2
853,3639,Lucky Numbers,248,729,Difficulty: Implementation 13/50 Concept 9/50,https://www.spoj.com/problems/LUCKYNUM,spoj,7,2
854,3640,Hanoi Subway System Construction,13,32, ,https://www.spoj.com/problems/HNSUBWAY,spoj,0,0
855,3641,Earthquakes,8,23, ,https://www.spoj.com/problems/EARTHQK,spoj,0,0
856,3642,Pretty Printing,9,39, ,https://www.spoj.com/problems/PRETTYP,spoj,0,0
857,3643,Traffic Network,383,2098,Difficulty: Implementation 18/50 Concept 21/50,https://www.spoj.com/problems/TRAFFICN,spoj,89,29
858,3644,Winning Strategy,13,35,Difficulty: Implementation 17/50 Concept 50/50,https://www.spoj.com/problems/WINSTRAT,spoj,1,0
859,3645,Farthest Headquarters,14,56, ,https://www.spoj.com/problems/HEADQRT,spoj,0,0
860,3646,Adventure Tourism,7,45, ,https://www.spoj.com/problems/ATOURISM,spoj,0,0
861,3647,Moebius,0,1, ,https://www.spoj.com/problems/MOEBIUS,spoj,0,0
862,3678,Cattle Bruisers,22,86, ,https://www.spoj.com/problems/CATTLEB,spoj,0,0
863,3679,Moo University - Emergency Pizza Order,9,35, ,https://www.spoj.com/problems/MOOPIZZA,spoj,-1,0
864,3693,Maximum Sum,2729,6466,Difficulty: Implementation 19/50 Concept 18/50,https://www.spoj.com/problems/KGSS,spoj,58,19
865,3713,Primitive Root,182,597,Difficulty: Implementation 15/50 Concept 27/50,https://www.spoj.com/problems/PROOT,spoj,6,2
866,3723,Snooker,223,446,Difficulty: Implementation 12/50 Concept 30/50,https://www.spoj.com/problems/SNOOKER,spoj,4,1
867,3724,Rainbow Ride,174,484,Difficulty: Implementation 19/50 Concept 19/50,https://www.spoj.com/problems/RAINBOW,spoj,8,2
868,3725,Taming a T-REX,64,145,Difficulty:  Concept 34/50,https://www.spoj.com/problems/TREX,spoj,1,0
869,3732,Slikar,107,208,Difficulty: Implementation 28/50 Concept 17/50,https://www.spoj.com/problems/SLIKAR,spoj,1,0
870,3733,Trezor,53,102, ,https://www.spoj.com/problems/TREZOR,spoj,0,0
871,3734,Periodni,206,567,Difficulty: Implementation 26/50 Concept 34/50,https://www.spoj.com/problems/PERIODNI,spoj,2,0
872,3749,Subset Sums,1073,4071,Difficulty: Implementation 17/50 Concept 20/50,https://www.spoj.com/problems/SUBSUMS,spoj,74,24
873,3752,JEDNAKOST,109,595,Difficulty: Implementation 23/50 Concept 21/50,https://www.spoj.com/problems/JEDNAKOS,spoj,12,4
874,3753,GONDOR,201,381,Difficulty: Implementation 13/50 Concept 13/50,https://www.spoj.com/problems/GONDOR,spoj,4,1
875,3754,MAJMUN,31,72,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/MAJMUN,spoj,1,0
876,3762,Bread Tree,21,162, ,https://www.spoj.com/problems/BRTREE,spoj,0,0
877,3763,George,273,522,Difficulty: Implementation 19/50 Concept 18/50,https://www.spoj.com/problems/GEORGE,spoj,15,5
878,3791,Street,341,663,Difficulty: Implementation 10/50 Concept 13/50,https://www.spoj.com/problems/STREET,spoj,8,2
879,3831,Lubenica,83,199,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/LUBEN,spoj,1,0
880,3832,Kruska,47,104,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/KRUS,spoj,4,1
881,3833,Tresnja,65,126,Difficulty: Implementation 42/50 Concept 42/50,https://www.spoj.com/problems/TRES,spoj,1,0
882,3861,Laser Phones,390,1363,Difficulty: Implementation 20/50 Concept 18/50,https://www.spoj.com/problems/MLASERP,spoj,31,10
883,3863,Area of circles,90,304,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/VCIRCLES,spoj,1,0
884,3865,Reljef,36,94,Difficulty: Implementation 26/50 Concept 17/50,https://www.spoj.com/problems/RELJEF,spoj,3,1
885,3866,Finding Palindromes,47,246,Difficulty: Implementation 19/50 Concept 23/50,https://www.spoj.com/problems/VPALIN,spoj,7,2
886,3867,Who is The Boss,41,167, ,https://www.spoj.com/problems/VBOSS,spoj,0,0
887,3868,Total Flow,501,1385,Difficulty: Implementation 14/50 Concept 13/50,https://www.spoj.com/problems/MTOTALF,spoj,11,3
888,3870,Military Story,81,282,Difficulty: Implementation 21/50 Concept 12/50,https://www.spoj.com/problems/VMILI,spoj,3,1
889,3871,GCD Extreme,801,2715,Difficulty: Implementation 19/50 Concept 26/50,https://www.spoj.com/problems/GCDEX,spoj,80,26
890,3872,Party At School,11,50, ,https://www.spoj.com/problems/VPARTY,spoj,0,0
891,3876,Tablica,121,205, ,https://www.spoj.com/problems/TABLIC,spoj,1,0
892,3877,Cvjetici,474,977,Difficulty: Implementation 12/50 Concept 21/50,https://www.spoj.com/problems/CVJETICI,spoj,18,6
893,3878,Rectangles Perimeter,1340,2691,Difficulty: Implementation 12/50 Concept 14/50,https://www.spoj.com/problems/MMAXPER,spoj,58,19
894,3881,Majstor,393,731,Difficulty: Implementation 4/50 Concept 4/50,https://www.spoj.com/problems/MAJSTOR,spoj,1,0
895,3882,Cijevi,97,259,Difficulty: Implementation 30/50 Concept 14/50,https://www.spoj.com/problems/CIJEVI,spoj,5,1
896,3883,LATGACH3,1792,3167,Difficulty: Implementation 10/50 Concept 20/50,https://www.spoj.com/problems/M3TILE,spoj,55,18
897,3884,When (You Believe),2,23, ,https://www.spoj.com/problems/WHEN,spoj,0,0
898,3885,Coins Game,2407,5265,Difficulty: Implementation 10/50 Concept 13/50,https://www.spoj.com/problems/MCOINS,spoj,92,30
899,3889,Closest Number,57,192,Difficulty: Implementation 34/50 Concept 26/50,https://www.spoj.com/problems/MCLONUM,spoj,1,0
900,3890,Rectangles Counting  ,58,174, ,https://www.spoj.com/problems/MRECTCNT,spoj,0,0
901,3893,Space settlement,24,64, ,https://www.spoj.com/problems/SPACESET,spoj,0,0
902,3894,Bouncing Balls,10,27, ,https://www.spoj.com/problems/BOBALLS,spoj,0,0
903,3895,Matrix Game,7,25, ,https://www.spoj.com/problems/MTRGAME,spoj,0,0
904,3896,Maximal Independent Set,14,58,Difficulty: Implementation 34/50 Concept 42/50,https://www.spoj.com/problems/MAXISET,spoj,2,0
905,3897,Convex Polygons,36,119,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/CVXPOLY,spoj,2,0
906,3898,Even Palindrome,25,247, ,https://www.spoj.com/problems/PALDR,spoj,-1,0
907,3899,Finding Fractions,48,166,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/FINFRAC,spoj,1,0
908,3900,MinCut Query,22,77, ,https://www.spoj.com/problems/MCQUERY,spoj,0,0
909,3901,Black and White Nim,24,55, ,https://www.spoj.com/problems/BNWNIM,spoj,0,0
910,3902,Fight with functions,1,20,Difficulty: Implementation 42/50 Concept 34/50,https://www.spoj.com/problems/FWFUNC,spoj,3,1
911,3909,"CALCULATE POW(2004,X) MOD 29",153,272,Difficulty: Implementation 1/50 Concept 17/50,https://www.spoj.com/problems/MMOD29,spoj,2,0
912,3912,Color a tree,62,224,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/MTREECOL,spoj,1,0
913,3915,Star Polygon or Not,20,38,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/MPOLSTAR,spoj,1,0
914,3920,Lucius Dungeon,674,1741,Difficulty: Implementation 17/50 Concept 12/50,https://www.spoj.com/problems/BYTESE1,spoj,17,5
915,3921,The Great Ball,1538,3934,Difficulty: Implementation 7/50 Concept 11/50,https://www.spoj.com/problems/BYTESE2,spoj,60,20
916,3922,Mystical River,32,127, ,https://www.spoj.com/problems/BYTESM1,spoj,0,0
917,3923,Philosophers Stone,5508,12677,Difficulty: Implementation 10/50 Concept 11/50,https://www.spoj.com/problems/BYTESM2,spoj,308,102
918,3924,Filchs Dilemna,342,523,Difficulty: Implementation 9/50 Concept 17/50,https://www.spoj.com/problems/BYTESH1,spoj,7,2
919,3926,Manhattan Wire,11,81, ,https://www.spoj.com/problems/MMAHWIRE,spoj,0,0
920,3927,Polygon on the Grid,8,22, ,https://www.spoj.com/problems/MPOLGRID,spoj,0,0
921,3928,Counting Digits,529,1174,Difficulty: Implementation 22/50 Concept 26/50,https://www.spoj.com/problems/MDIGITS,spoj,7,2
922,3929,Different Digits,15,71, ,https://www.spoj.com/problems/MDIGITS1,spoj,0,0
923,3930,Group Partition,20,69,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/MPART,spoj,1,0
924,3931,Maximum Triangle Area,82,281,Difficulty: Implementation 5/50 Concept 28/50,https://www.spoj.com/problems/MTRIAREA,spoj,2,0
925,3932,Point Connection Game in a Circle,265,750,Difficulty: Implementation 13/50 Concept 21/50,https://www.spoj.com/problems/MCIRGAME,spoj,3,1
926,3933,Minimum Permutation,69,183,Difficulty: Implementation 12/50 Concept 17/50,https://www.spoj.com/problems/MMINPER,spoj,6,2
927,3934,Recaman’s Sequence,1900,3529,Difficulty: Implementation 9/50 Concept 6/50,https://www.spoj.com/problems/MRECAMAN,spoj,25,8
928,3935,SHIFT Operator on Matrix,79,188, ,https://www.spoj.com/problems/MMATRIX,spoj,0,0
929,3936,Repair City Hall,120,241,Difficulty: Implementation 5/50 Concept 1/50,https://www.spoj.com/problems/MCITYHAL,spoj,4,1
930,3937,Wooden Sticks,248,675,Difficulty: Implementation 23/50 Concept 28/50,https://www.spoj.com/problems/MSTICK,spoj,9,3
931,3939,Search of Concatenated Strings,6,27, ,https://www.spoj.com/problems/MCONSTR,spoj,0,0
932,3940,Sum of Primes,143,228,Difficulty: Implementation 9/50 Concept 9/50,https://www.spoj.com/problems/MPRIME1,spoj,3,1
933,3941,Kth Shortest Path,7,26, ,https://www.spoj.com/problems/MKTHPATH,spoj,0,0
934,3942,Cleaning Robot,19,30, ,https://www.spoj.com/problems/MCLEAN,spoj,0,0
935,3943,Nested Dolls,289,1224,Difficulty: Implementation 20/50 Concept 27/50,https://www.spoj.com/problems/MDOLLS,spoj,30,10
936,3944,Bee Walk,803,1427,Difficulty: Implementation 11/50 Concept 15/50,https://www.spoj.com/problems/MBEEWALK,spoj,18,6
937,3946,K-th Number,1860,5350,Difficulty: Implementation 25/50 Concept 27/50,https://www.spoj.com/problems/MKTHNUM,spoj,238,79
938,3948,Polynomial Evaluation - Angry Teacher,4,30,Difficulty: Implementation 50/50 Concept 50/50,https://www.spoj.com/problems/MPOLEVAL,spoj,-1,0
939,3953,Paid Roads,67,251,Difficulty: Implementation 19/50 Concept 26/50,https://www.spoj.com/problems/MMINPAID,spoj,8,2
940,3961,Journey with Pigs,55,130, ,https://www.spoj.com/problems/MJOURNEY,spoj,0,0
941,3962,ELEVATOR II,42,99,Difficulty: Implementation 9/50 Concept 26/50,https://www.spoj.com/problems/MELE2,spoj,2,0
942,3964,Investment Money,157,617,Difficulty: Implementation 16/50 Concept 17/50,https://www.spoj.com/problems/MINVEST,spoj,15,5
943,3965,Minimax Triangulation,20,58, ,https://www.spoj.com/problems/MMINMAX,spoj,0,0
944,3969,M&M Game,547,1298,Difficulty: Implementation 4/50 Concept 17/50,https://www.spoj.com/problems/MMMGAME,spoj,12,4
945,3970,Convert to Decimal Base System,20,53,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/MCONVERT,spoj,0,0
946,3972,Stargates,5,45, ,https://www.spoj.com/problems/STARGATE,spoj,0,0
947,3973,0 0 Pairs,220,805,Difficulty: Implementation 15/50 Concept 15/50,https://www.spoj.com/problems/M00PAIR,spoj,4,1
948,3974,Another Tree Problem,209,645,Difficulty: Implementation 17/50 Concept 23/50,https://www.spoj.com/problems/MTREE,spoj,7,2
949,3975,Most Servings Meal,92,350,Difficulty: Implementation 28/50 Concept 28/50,https://www.spoj.com/problems/MKUHAR,spoj,8,2
950,3977,Police Query  ,49,293,Difficulty: Implementation 27/50 Concept 30/50,https://www.spoj.com/problems/POLQUERY,spoj,8,2
951,3978,Distance Query,568,1747,Difficulty: Implementation 24/50 Concept 21/50,https://www.spoj.com/problems/DISQUERY,spoj,70,23
952,3979,Whirligig number,389,1026,Difficulty: Implementation 10/50 Concept 15/50,https://www.spoj.com/problems/MZVRK,spoj,8,2
953,3980,Point Visible,15,49,Difficulty: Implementation 34/50 Concept 50/50,https://www.spoj.com/problems/MPOINT,spoj,1,0
954,3981,Shortest Regular Bracket,28,79, ,https://www.spoj.com/problems/MBRACKET,spoj,0,0
955,3982,String problem,295,604,Difficulty: Implementation 9/50 Concept 23/50,https://www.spoj.com/problems/MSTRING,spoj,7,2
956,3983,Right Triangle Counting,34,189,Difficulty: Implementation 30/50 Concept 21/50,https://www.spoj.com/problems/RIGHTTRI,spoj,3,1
957,3999,FROGGER,26,97,Difficulty: Implementation 28/50 Concept 23/50,https://www.spoj.com/problems/FROGGER,spoj,3,1
958,4000,GALLUP,28,64,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/GALLUP,spoj,1,0
959,4003,Subway planning,7,40, ,https://www.spoj.com/problems/SUBWAYPL,spoj,0,0
960,4004,Exploding CPU,65,141, ,https://www.spoj.com/problems/CPU,spoj,0,0
961,4008,Con Voi,5,9, ,https://www.spoj.com/problems/MCONVOI,spoj,0,0
962,4010,Chặt cây,3,8, ,https://www.spoj.com/problems/OPTCUT,spoj,0,0
963,4021,Bipalindrome,56,183, ,https://www.spoj.com/problems/MBIPALIN,spoj,0,0
964,4031,Mass of Molecule,1237,2575,Difficulty: Implementation 12/50 Concept 9/50,https://www.spoj.com/problems/MMASS,spoj,29,9
965,4033,Phone List,2216,7022,Difficulty: Implementation 16/50 Concept 14/50,https://www.spoj.com/problems/PHONELST,spoj,151,50
966,4034,Pizza Delivery,8,52, ,https://www.spoj.com/problems/MDOSTAVA,spoj,0,0
967,4035,NERED,225,391,Difficulty: Implementation 9/50 Concept 13/50,https://www.spoj.com/problems/MNERED,spoj,2,0
968,4036,Cuckoo Hashing,41,151,Difficulty: Implementation 17/50 Concept 6/50,https://www.spoj.com/problems/CUCKOO,spoj,3,1
969,4038,Counting The Way of Bracket Replacement,169,437,Difficulty: Implementation 26/50 Concept 21/50,https://www.spoj.com/problems/MREPLBRC,spoj,7,2
970,4052,Game,25,75, ,https://www.spoj.com/problems/MGAME1,spoj,0,0
971,4053,Card Sorting,299,688,Difficulty: Implementation 22/50 Concept 27/50,https://www.spoj.com/problems/MCARDS,spoj,26,8
972,4060,A game with probability,42,197, ,https://www.spoj.com/problems/KPGAME,spoj,0,0
973,4061,Polygon,67,211,Difficulty: Implementation 21/50 Concept 17/50,https://www.spoj.com/problems/MPOLY,spoj,4,1
974,4062,Rob Mini-Safe,44,112, ,https://www.spoj.com/problems/MSAFE,spoj,0,0
975,4063,Sell Pigs,211,420,Difficulty: Implementation 26/50 Concept 42/50,https://www.spoj.com/problems/MPIGS,spoj,2,0
976,4069,Morphing is Fun,6,29, ,https://www.spoj.com/problems/MORPH,spoj,0,0
977,4070,Two Professors,14,101, ,https://www.spoj.com/problems/TWOPROF,spoj,0,0
978,4082,BLAST,900,1745,Difficulty: Implementation 8/50 Concept 16/50,https://www.spoj.com/problems/MBLAST,spoj,30,10
979,4083,Tele Broadcast,33,67, ,https://www.spoj.com/problems/MTELE,spoj,0,0
980,4097,Locomotive,15,34, ,https://www.spoj.com/problems/MTRAIN,spoj,0,0
981,4100,Sum of Vectors,31,101,Difficulty: Implementation 50/50 Concept 34/50,https://www.spoj.com/problems/MVECTOR,spoj,-1,0
982,4103,Extend to Palindrome,719,2410,Difficulty: Implementation 16/50 Concept 17/50,https://www.spoj.com/problems/EPALIN,spoj,40,13
983,4110,Fast Maximum Flow,975,2852,Difficulty: Implementation 25/50 Concept 22/50,https://www.spoj.com/problems/FASTFLOW,spoj,48,16
984,4141,Euler Totient Function,4494,11637,Difficulty: Implementation 8/50 Concept 11/50,https://www.spoj.com/problems/ETF,spoj,145,48
985,4142,Ellipse,1,17, ,https://www.spoj.com/problems/ELLIPSE,spoj,0,0
986,4154,IZBORI,8,36, ,https://www.spoj.com/problems/IZBORI,spoj,0,0
987,4155,OTOCI,211,471,Difficulty: Implementation 26/50 Concept 34/50,https://www.spoj.com/problems/OTOCI,spoj,2,0
988,4156,PLAHTE,23,65, ,https://www.spoj.com/problems/PLAHTE,spoj,0,0
989,4157,Domino,27,54,Difficulty: Implementation 42/50 Concept 42/50,https://www.spoj.com/problems/DOMINO2,spoj,4,1
990,4160,A1 Road,43,86, ,https://www.spoj.com/problems/MA1,spoj,0,0
991,4164,A conjecture of Paul Erdős,1000,2271,Difficulty: Implementation 16/50 Concept 14/50,https://www.spoj.com/problems/HS08PAUL,spoj,23,7
992,4166,Four colors,21,100,Difficulty: Implementation 50/50 Concept 50/50,https://www.spoj.com/problems/HS08FOUR,spoj,1,0
993,4168,Square-free integers,295,662,Difficulty: Implementation 14/50 Concept 20/50,https://www.spoj.com/problems/SQFREE,spoj,13,4
994,4172,Multiplicative digital root,18,73, ,https://www.spoj.com/problems/DROOT,spoj,1,0
995,4176,A Knightly Pursuit,17,64,Difficulty: Implementation 26/50 Concept 17/50,https://www.spoj.com/problems/KPURSUIT,spoj,2,0
996,4177,Herding,954,2710,Difficulty: Implementation 14/50 Concept 15/50,https://www.spoj.com/problems/HERDING,spoj,57,19
997,4178,Distance on a square lattice,66,122, ,https://www.spoj.com/problems/LATTICE,spoj,0,0
998,4179,Temptation Island,291,649,Difficulty: Implementation 20/50 Concept 12/50,https://www.spoj.com/problems/TEMPTISL,spoj,2,0
999,4180,Pizza Location,106,573,Difficulty: Implementation 31/50 Concept 17/50,https://www.spoj.com/problems/PIZZALOC,spoj,2,0
1000,4181,MELE3  ,260,612,Difficulty: Implementation 20/50 Concept 21/50,https://www.spoj.com/problems/MELE3,spoj,19,6
1001,4182,Candy (Again),41,226,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/FCANDY,spoj,2,0
1002,4185,Cube,18,52, ,https://www.spoj.com/problems/CCCCUBE,spoj,0,0
1003,4186,Break a New RSA system,48,136, ,https://www.spoj.com/problems/HS08CODE,spoj,1,0
1004,4188,Amazing equality,5,38, ,https://www.spoj.com/problems/HS08EQ,spoj,0,0
1005,4189,Landing,0,4, ,https://www.spoj.com/problems/LANDING,spoj,0,0
1006,4191,Sky Code,187,666,Difficulty: Implementation 19/50 Concept 26/50,https://www.spoj.com/problems/MSKYCODE,spoj,12,4
1007,4194,Another Lucky Numbers,45,137,Difficulty: Implementation 17/50 Concept 13/50,https://www.spoj.com/problems/MSE08G,spoj,4,1
1008,4195,GCD Determinant,121,267,Difficulty: Implementation 1/50 Concept 34/50,https://www.spoj.com/problems/MSE08H,spoj,1,0
1009,4197,Dominoes,27,120,Difficulty: Implementation 23/50 Concept 23/50,https://www.spoj.com/problems/DOMINOES,spoj,4,1
1010,4198,Lego,46,181,Difficulty: Implementation 24/50 Concept 22/50,https://www.spoj.com/problems/LEGO,spoj,5,1
1011,4200,Hamster flight,521,1150,Difficulty: Implementation 5/50 Concept 13/50,https://www.spoj.com/problems/HAMSTER1,spoj,13,4
1012,4201,Coder Ratings,499,1389,Difficulty: Implementation 15/50 Concept 18/50,https://www.spoj.com/problems/RATING,spoj,26,8
1013,4202,Brackets Parade,102,232, ,https://www.spoj.com/problems/BRPAR,spoj,0,0
1014,4203,Double Queue,32,76,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/MSE07B,spoj,1,0
